2021-11-11 20:27:08 - main_link_prediction.py[line:212] - INFO: - 1982100
2021-11-11 20:27:23 - main_link_prediction.py[line:212] - INFO: - 1979447
2021-11-11 20:27:38 - main_link_prediction.py[line:212] - INFO: - 1981532
2021-11-11 20:27:54 - main_link_prediction.py[line:212] - INFO: - 1981146
2021-11-11 20:28:09 - main_link_prediction.py[line:212] - INFO: - 1982354
2021-11-11 20:28:24 - main_link_prediction.py[line:212] - INFO: - 1983041
2021-11-11 20:28:40 - main_link_prediction.py[line:212] - INFO: - 1982112
2021-11-11 20:28:55 - main_link_prediction.py[line:212] - INFO: - 1980820
2021-11-11 20:29:10 - main_link_prediction.py[line:212] - INFO: - 1985755
2021-11-11 20:29:25 - main_link_prediction.py[line:212] - INFO: - 1980985
2021-11-11 20:29:40 - main_link_prediction.py[line:212] - INFO: - 1979494
2021-11-11 20:29:55 - main_link_prediction.py[line:212] - INFO: - 1982008
2021-11-11 20:30:11 - main_link_prediction.py[line:212] - INFO: - 1981077
2021-11-11 20:30:22 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00160 | Loss 53.9411 | F1 0.3354 0.2514 0.5039 | Speed (samples/sec) 6542.5472|19627.6416 | Load 4.1363| train 11.1524 | GPU 2509.9 MB
2021-11-11 20:30:26 - main_link_prediction.py[line:212] - INFO: - 1982029
2021-11-11 20:30:41 - main_link_prediction.py[line:212] - INFO: - 1981389
2021-11-11 20:30:56 - main_link_prediction.py[line:212] - INFO: - 1980483
2021-11-11 20:31:12 - main_link_prediction.py[line:212] - INFO: - 1979934
2021-11-11 20:31:27 - main_link_prediction.py[line:212] - INFO: - 1984527
2021-11-11 20:31:42 - main_link_prediction.py[line:212] - INFO: - 1982229
2021-11-11 20:31:57 - main_link_prediction.py[line:212] - INFO: - 1981726
2021-11-11 20:32:13 - main_link_prediction.py[line:212] - INFO: - 1982308
2021-11-11 20:32:28 - main_link_prediction.py[line:212] - INFO: - 1981214
2021-11-11 20:32:43 - main_link_prediction.py[line:212] - INFO: - 1982358
2021-11-11 20:32:58 - main_link_prediction.py[line:212] - INFO: - 1980478
2021-11-11 20:33:14 - main_link_prediction.py[line:212] - INFO: - 1981839
2021-11-11 20:33:29 - main_link_prediction.py[line:212] - INFO: - 1985653
2021-11-11 20:33:44 - main_link_prediction.py[line:212] - INFO: - 1982637
2021-11-11 20:33:59 - main_link_prediction.py[line:212] - INFO: - 1981566
2021-11-11 20:34:14 - main_link_prediction.py[line:212] - INFO: - 1979927
2021-11-11 20:34:29 - main_link_prediction.py[line:212] - INFO: - 1980226
